I,J,p,r,obj_relaxed_avg,obj_binary_avg,obj_ex_avg,time_avg_sec
200,100,2,2,0.4980497203314841,0.49847370899487264,0.49847370899487264,328.1875870466232
200,100,3,2,0.5736317886630063,0.5743054010104924,0.5743054010104924,332.35532541275023
200,100,2,3,0.428628899752636,0.4289559944759058,0.4289559944759058,336.70480172634126
